Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,SMA20,SMA50,RSI,MACD,MACD_Signal,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,OBV,Stoch_K,Stoch_D,ROC_5,ROC_10,ROC_20,Momentum_5,Momentum_10,Momentum_20,Volume_SMA_5,Volume_SMA_10,Volume_SMA_20,PVT,Volume_ROC,Volatility_5,Volatility_10,Volatility_20
2020-01-02 00:00:00-05:00,66.91317396432564,68.23941527089603,66.91317396432564,68.20101165771484,28132000,0.0,0.0,-0.0049073506559783,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.0,0.0,69.02947692871093,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,68.20101165771484,68.20101165771484,68.20101165771484,68.20101165771484,68.20101165771484,0.0,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,0.0,89.32109021591728,84.9967261170378,3.836555287735214,6.167311930104149,4.889675781271412,2.6165695190429688,4.206169128417969,3.334808349609375,29424000.0,30343000.0,31274400.0,-116441.61636505462,-16.55765676098393,0.011477828122818945,0.008741986613637245,0.01129151744632342
2020-01-03 00:00:00-05:00,67.22789390176241,68.45687791914095,67.11237864352292,67.86632537841797,23728000,0.0,0.0,-0.0049073506559783,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,-0.026698620570698495,-0.005339724114139699,69.02947692871093,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,68.08944956461589,68.1401596069336,68.16913677397228,68.18788670558556,68.19768144598055,-0.021358896456558796,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,-23728000.0,89.32109021591728,84.9967261170378,3.836555287735214,6.167311930104149,4.889675781271412,2.6165695190429688,4.206169128417969,3.334808349609375,29424000.0,30343000.0,31274400.0,-116441.61636505462,-16.55765676098393,0.011477828122818945,0.008741986613637245,0.01129151744632342
2020-01-06 00:00:00-05:00,67.334638908756,69.65394009355374,67.334638908756,69.53972625732422,34646000,0.0,0.0,0.0246573078706631,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.08617858294701364,0.01296393729809097,69.02947692871093,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,68.572875128852,68.39462627064097,68.29966910572008,68.24090002134001,68.21103512569542,0.07321464564892266,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,10918000.0,89.32109021591728,84.9967261170378,3.836555287735214,6.167311930104149,4.889675781271412,2.6165695190429688,4.206169128417969,3.334808349609375,29424000.0,30343000.0,31274400.0,737835.47212194,-16.55765676098393,0.011477828122818945,0.008741986613637245,0.01129151744632342
2020-01-07 00:00:00-05:00,69.72577015812082,69.97764641073589,69.34869021214512,69.49633026123047,30054000,0.0,0.0,-0.000624046116218,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.17017125743407746,0.044405401325288266,69.02947692871093,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,68.8806935063115,68.59493608711179,68.41363683481632,68.29013257976709,68.22382413201915,0.1257658561087892,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,-19136000.0,89.32109021591728,84.9967261170378,3.836555287735214,6.167311930104149,4.889675781271412,2.6165695190429688,4.206169128417969,3.334808349609375,29424000.0,30343000.0,31274400.0,719080.3901451225,-16.55765676098393,0.011477828122818945,0.008741986613637245,0.01129151744632342
2020-01-08 00:00:00-05:00,69.43348321812883,70.40610079107321,69.37163863459142,70.04399108886719,30560000,0.0,0.0,0.0078804280107755,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.2777262535253442,0.09106957176529945,69.02947692871093,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,69.2684593671634,68.85840063288549,68.56890866853544,68.35891134482983,68.24193524601763,0.18665668176004474,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,11424000.0,89.32109021591728,84.9967261170378,3.836555287735214,6.167311930104149,4.889675781271412,2.6165695190429688,4.206169128417969,3.334808349609375,29424000.0,30343000.0,31274400.0,959906.2701544276,-16.55765676098393,0.011477828122818945,0.008741986613637245,0.01129151744632342
2020-01-09 00:00:00-05:00,70.85449308890517,71.1916624769365,70.34074776814586,70.81758117675781,30018000,0.0,0.0,0.0110443462153539,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.4205389070066303,0.15696343881356564,69.55279083251953,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,69.78483330369488,69.21461527722592,68.7830679550328,68.45532976961132,68.26756356373645,0.26357546819306465,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,41442000.0,89.32109021591728,84.9967261170378,3.836555287735214,6.167311930104149,4.889675781271412,2.6165695190429688,4.206169128417969,3.334808349609375,29801200.0,30343000.0,31274400.0,1291435.4548469263,-16.55765676098393,0.011477828122818945,0.008741986613637245,0.01129151744632342
2020-01-10 00:00:00-05:00,71.20313904232299,71.57069039621614,70.74377215164748,71.3113784790039,36414000,0.0,0.0,0.0069728066680729,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.5670279341924385,0.23897633788934022,70.24180145263672,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,70.29368169546456,69.59584495027646,69.02385943350625,68.56733167978358,68.29785027931125,0.3280515963030982,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,77856000.0,89.32109021591728,84.9967261170378,5.076233435914731,6.167311930104149,4.889675781271412,3.4450531005859375,4.206169128417969,3.334808349609375,32338400.0,30343000.0,31274400.0,1545343.2368581344,-16.55765676098393,0.009252745771539565,0.008741986613637245,0.01129151744632342
2020-01-13 00:00:00-05:00,71.63059059491184,71.84955054670604,71.12632818524801,71.78520965576172,33046000,0.0,0.0,0.0066445381769939,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.7131351811683544,0.33380810654514304,70.69089813232422,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,70.79085768223028,69.99391126036468,69.28684516895915,68.69352297295919,68.33255037260926,0.37932707462321136,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,110902000.0,89.32109021591728,84.9967261170378,3.2290656280818992,6.167311930104149,4.889675781271412,2.2454833984375,4.206169128417969,3.334808349609375,32018400.0,30343000.0,31274400.0,1764918.6454550794,-16.55765676098393,0.004286181479381577,0.008741986613637245,0.01129151744632342
2020-01-14 00:00:00-05:00,71.77423455063028,71.91338866020223,71.2435401697261,71.36872863769531,31178000,0.0,0.0,-0.0058017664093146,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.7862562173160654,0.4242977286993275,71.06537780761718,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,70.98348133405196,70.24387805624298,69.48511978502926,68.79843299902727,68.36276110161509,0.3619584886167379,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,79724000.0,89.32109021591728,84.9967261170378,2.6942406446882394,6.167311930104149,4.889675781271412,1.8723983764648438,4.206169128417969,3.334808349609375,32243200.0,30343000.0,31274400.0,1584031.172345468,-16.55765676098393,0.006471086669666896,0.008741986613637245,0.01129151744632342
2020-01-15 00:00:00-05:00,71.33530684515213,71.89318663532053,71.33530684515213,71.78370666503906,25654000,0.0,0.0,0.0058145638189857,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.8676882538886588,0.5129758337371938,71.41332092285157,70.22139892578124,71.66275978088379,70.59493217468261,70.68274209976197,71.25022311104766,70.5238468942059,69.70403282122066,68.91550255455715,68.39680036095265,0.354712420151465,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,105378000.0,89.32109021591728,84.9967261170378,2.483747069701723,6.167311930104149,4.889675781271412,1.739715576171875,4.206169128417969,3.334808349609375,31262000.0,30343000.0,31274400.0,1733197.9925577266,-16.55765676098393,0.006333464165873712,0.008741986613637245,0.01129151744632342
2020-01-16 00:00:00-05:00,72.19470514946046,72.42164873460025,71.8694997638666,72.40718078613281,23474000,0.0,0.0,0.0086854545419761,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,0.9713359246366196,0.604647851917079,71.73124084472656,70.64201583862305,71.66275978088379,70.59493217468261,70.68274209976197,71.63587566940939,70.86627123819261,69.96147548454563,69.05243111265816,68.43670464379026,0.3666880727195405,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,128852000.0,89.32109021591728,84.9967261170378,2.244639795600225,6.167311930104149,4.889675781271412,1.589599609375,4.206169128417969,3.334808349609375,29953200.0,29877200.0,31274400.0,1937080.3524760758,-16.55765676098393,0.005832656230466358,0.008741986613637245,0.01129151744632342
2020-01-17 00:00:00-05:00,72.96631342898102,73.88331200141222,72.73239081326622,73.83817291259766,47924000,0.0,0.0,0.0197631244709213,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,1.155625227480371,0.7148433270297375,72.23659973144531,71.23920059204102,71.66275978088379,70.59493217468261,70.68274209976197,72.36997475047215,71.40661699717535,70.33068476340773,69.24010726167539,68.49045059671373,0.4407819004506336,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,176776000.0,89.32109021591728,84.9967261170378,3.543325746167857,8.799426668352936,4.889675781271412,2.52679443359375,5.9718475341796875,3.334808349609375,32255200.0,32296800.0,31274400.0,2884208.329620508,101.97235333782872,0.009098800675615814,0.008791307331395128,0.01129151744632342
2020-01-21 00:00:00-05:00,73.77482429679576,74.40976250645976,73.3797907012858,74.03817749023438,40734000,0.0,0.0,0.0027086880640108,0.0112915174463234,71.66275978088379,70.59493217468261,89.41090703519632,1.3027966962722246,0.8324340008782349,72.68719329833985,71.68904571533203,71.66275978088379,70.59493217468261,70.68274209976197,72.9260423303929,71.8850825413679,70.6837793088198,69.42826687848162,68.54565185933583,0.47036269539398967,75.4259394215066,71.66275978088379,67.89958014026098,1.0472454858742464,217510000.0,89.32109021591728,84.9967261170378,3.138484717501728,6.46889407683908,4.889675781271412,2.2529678344726562,4.498451232910156,3.334808349609375,33792800.0,32905600.0,31274400.0,2994544.029219924,17.572014085320095,0.009307393060569963,0.00683172030311089,0.01129151744632342
