Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Returns,Volatility,SMA20,SMA50,RSI,MACD,MACD_Signal,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR,OBV,Stoch_K,Stoch_D,ROC_5,ROC_10,ROC_20,Momentum_5,Momentum_10,Momentum_20,Volume_SMA_5,Volume_SMA_10,Volume_SMA_20,PVT,Volume_ROC,Volatility_5,Volatility_10,Volatility_20
2020-01-02 00:00:00-05:00,151.8707466822009,153.73589024457866,151.44033118239196,153.63067626953125,22622100,0.0,0.0,-0.0124518043689426,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,0.0,0.0,152.26100463867186,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,153.63067626953125,153.63067626953125,153.63067626953125,153.63067626953125,153.63067626953125,0.0,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,0.0,78.68140860976551,79.70879086571264,0.9152054857106535,3.4553858928085464,5.983071688083636,1.406036376953125,5.30853271484375,9.19183349609375,22786520.0,22256530.0,26119365.0,-262934.7914154667,5.495953072438014,0.01261791445703602,0.011196712501522654,0.01297007649789141
2020-01-03 00:00:00-05:00,151.43076322272856,152.98982437351236,151.18206769826887,151.7176971435547,21116200,0.0,0.0,-0.0124518043689426,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,-0.1526023234397087,-0.030520464687941742,152.26100463867186,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,152.9930165608724,153.28286188299006,153.448487781343,153.55565748027726,153.61164165136233,-0.12208185875176696,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,-21116200.0,78.68140860976551,79.70879086571264,0.9152054857106535,3.4553858928085464,5.983071688083636,1.406036376953125,5.30853271484375,9.19183349609375,22786520.0,22256530.0,26119365.0,-262934.7914154667,5.495953072438014,0.01261791445703602,0.011196712501522654,0.01297007649789141
2020-01-06 00:00:00-05:00,150.2447348487396,152.17683952642884,149.69953114177,152.10987854003906,20813700,0.0,0.0,0.0025849416638146,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,-0.23913836489444407,-0.07224404472924222,152.26100463867186,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,152.69863722059463,153.0695921842717,153.3210011869331,153.4989602669346,153.59669873483176,-0.16689432016520184,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,-302500.0,78.68140860976551,79.70879086571264,0.9152054857106535,3.4553858928085464,5.983071688083636,1.406036376953125,5.30853271484375,9.19183349609375,22786520.0,22256530.0,26119365.0,-209132.5911073294,5.495953072438014,0.01261791445703602,0.011196712501522654,0.01297007649789141
2020-01-07 00:00:00-05:00,152.38725116927287,152.72201228093763,150.47428049184674,150.72296142578125,21634100,0.0,0.0,-0.0091178635310837,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,-0.4148492969163442,-0.1407650951666626,152.26100463867186,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,152.0400786223235,152.64293204636434,153.07356882872816,153.39009756728154,153.56810433374667,-0.2740842017496816,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,-21936600.0,78.68140860976551,79.70879086571264,0.9152054857106535,3.4553858928085464,5.983071688083636,1.406036376953125,5.30853271484375,9.19183349609375,22786520.0,22256530.0,26119365.0,-406389.36252515006,5.495953072438014,0.01261791445703602,0.011196712501522654,0.01297007649789141
2020-01-08 00:00:00-05:00,152.01428277213873,153.8029211612466,151.07693076492183,153.12380981445312,27746500,0.0,0.0,0.0159288828056507,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,-0.35626626055037036,-0.18386532824340418,152.26100463867186,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,152.40132235303338,152.73036436783502,153.07835368451148,153.3796549103079,153.56368349275868,-0.17240093230696618,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,5809900.0,78.68140860976551,79.70879086571264,0.9152054857106535,3.4553858928085464,5.983071688083636,1.406036376953125,5.30853271484375,9.19183349609375,22786520.0,22256530.0,26119365.0,35581.38424183603,5.495953072438014,0.01261791445703602,0.011196712501522654,0.01297007649789141
2020-01-09 00:00:00-05:00,154.79759130008847,155.16106041694903,154.0228404729352,155.03671264648438,21385000,0.0,0.0,0.0124925237580568,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,-0.15371161855688342,-0.17783458630610005,152.5422119140625,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,153.27978578418373,153.14970041849853,153.26486406184225,153.44463756662853,153.57834049926342,0.02412296774921663,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,27194900.0,78.68140860976551,79.70879086571264,0.9152054857106535,3.4553858928085464,5.983071688083636,1.406036376953125,5.30853271484375,9.19183349609375,22539100.0,22256530.0,26119365.0,302734.00480788393,5.495953072438014,0.01261791445703602,0.011196712501522654,0.01297007649789141
2020-01-10 00:00:00-05:00,155.73496009896448,156.11754842169302,154.16631002927403,154.31935119628906,20725900,0.0,0.0,-0.0046270424465916,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,-0.05048867719798977,-0.152365404484478,153.0625427246094,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,153.62630758821885,153.3623641962786,153.36529140798004,153.47894006190933,153.58571374002986,0.10187672728648822,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,6469000.0,78.68140860976551,79.70879086571264,1.7147993290938894,3.4553858928085464,5.983071688083636,2.601654052734375,5.30853271484375,9.19183349609375,22461040.0,22256530.0,26119365.0,206834.3857640705,5.495953072438014,0.010740435979886538,0.011196712501522654,0.01297007649789141
2020-01-13 00:00:00-05:00,154.72108005621874,156.2036354123162,154.24283733456213,156.17494201660156,21626500,0.0,0.0,0.0120243560248789,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,0.17898370613886527,-0.08609558235980934,153.87555541992188,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,154.47585239767977,153.87374198179185,153.6328771802297,153.58466562876,153.6114772054684,0.2650792884986746,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,28095500.0,78.68140860976551,79.70879086571264,2.67245199035017,3.4553858928085464,5.983071688083636,4.0650634765625,5.30853271484375,9.19183349609375,22623600.0,22256530.0,26119365.0,466879.1213361139,5.495953072438014,0.011361507421085845,0.011196712501522654,0.01297007649789141
2020-01-14 00:00:00-05:00,156.2801634098334,156.48103178417043,154.68283439513343,155.0749969482422,23477400,0.0,0.0,-0.0070430317063441,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,0.26898515536683476,-0.015079434814480522,154.74596252441407,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,154.67556724786726,154.0921519756919,153.77022192004043,153.6431099942299,153.62603959096865,0.2840645901813153,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,4618100.0,78.68140860976551,79.70879086571264,2.8874402952890224,3.4553858928085464,5.983071688083636,4.3520355224609375,5.30853271484375,9.19183349609375,22992260.0,22256530.0,26119365.0,301527.04875359114,5.495953072438014,0.010721279815451299,0.011196712501522654,0.01297007649789141
2020-01-15 00:00:00-05:00,155.54365516506283,156.8062229317491,155.49584256965358,156.07928466796875,21417900,0.0,0.0,0.0064761421214907,0.0129700764978914,156.5647102355957,161.57975799560546,63.670583063444255,0.4165478735108934,0.07124602685059427,155.3370574951172,153.79903106689454,156.5647102355957,161.57975799560546,179.80979141235352,155.14347305456778,154.45344882883313,153.99013265793837,153.73864625594516,153.65044998974477,0.3453018466602991,163.71527308318107,156.5647102355957,149.41414738801032,2.1657625859129843,26036000.0,78.68140860976551,79.70879086571264,1.9301210289222195,3.4553858928085464,5.983071688083636,2.955474853515625,5.30853271484375,9.19183349609375,21726540.0,22256530.0,26119365.0,440232.4130974681,5.495953072438014,0.00920498859171163,0.011196712501522654,0.01297007649789141
